,Date,Open,High,Low,Close,Volume,volume_change,stock_change,comment_volume,polarity_avg,subjectivity_avg
0,1/4/2021,6.7,6.82,6.52,6.58,11139230,1.215019266431946,-0.22769953051643188,0,0.0,0.0
1,1/5/2021,6.62,6.8,6.56,6.77,9108900,-0.18226843327590866,0.02887537993920965,0,0.0,0.0
2,1/6/2021,6.71,6.91,6.63,6.71,11022290,0.21005719680751792,-0.008862629246676457,0,0.0,0.0
3,1/7/2021,6.75,7.12,6.72,7.06,13062760,0.1851221479384048,0.05216095380029801,0,0.0,0.0
4,1/8/2021,7.22,7.64,7.1,7.56,23039279,0.7637374490536456,0.0708215297450425,0,0.0,0.0
5,1/11/2021,7.64,7.79,7.32,7.65,15749560,-0.31640395517585423,0.011904761904762005,0,0.0,0.0
6,1/12/2021,7.69,7.71,7.48,7.63,9416014,-0.4021411391810311,-0.0026143790849673804,0,0.0,0.0
7,1/13/2021,7.65,7.66,7.4,7.44,8345519,-0.11368876469385028,-0.024901703800786306,0,0.0,0.0
8,1/14/2021,7.51,9.33,7.47,9.11,65231340,6.816331135307463,0.2244623655913977,0,0.0,0.0
9,1/15/2021,10.68,11.56,9.4,9.84,153854703,1.3586009884205965,0.08013172338090016,0,0.0,0.0
10,1/19/2021,10.85,12.39,10.58,12.35,112483203,-0.26889980737215424,0.2550813008130081,0,0.0,0.0
11,1/20/2021,13.23,13.64,12.38,12.79,130140703,0.15697899356582157,0.03562753036437243,0,0.0,0.0
12,1/21/2021,12.62,12.95,12.01,12.85,63464953,-0.5123358677415474,0.00469116497263491,0,0.0,0.0
13,1/22/2021,12.37,14.28,12.17,14.04,120473602,0.8982697741854468,0.09260700389105055,1,0.0,0.0
14,1/25/2021,19.55,20.83,15.74,18.03,363829094,2.0199901717888373,0.28418803418803434,3,0.0180555555,0.3268518516666667
15,1/26/2021,19.09,19.51,17.19,18.92,242740797,-0.33281642121781496,0.04936217415418749,10,-0.05321927249999999,0.5717117073333334
16,1/27/2021,20.25,28.77,19.81,25.1,372222594,0.5334158847636972,0.3266384778012685,284,0.040416904570000016,0.5724683914444444
17,1/28/2021,19.47,22.5,13.4,14.65,194906594,-0.47637086748151564,-0.4163346613545817,289,-0.01798810014880952,0.538015649586207
18,1/29/2021,17.98,18.12,13.69,14.1,94049148,-0.5174655404424131,-0.037542662116041,187,0.027326652175000004,0.5248917806793894
19,2/1/2021,14.64,15.54,12.73,14.63,78506039,-0.165265813997592,0.037588652482269586,36,0.07960400715384613,0.5018235381538462
20,2/2/2021,13.47,13.75,11.08,11.55,80520898,0.025665019222279192,-0.21052631578947367,16,-0.151539791,0.5193493288888889
21,2/3/2021,11.72,12.47,11.08,12.0,50001312,-0.3790268956016859,0.0389610389610389,5,0.181388889,0.5500314155
22,2/4/2021,12.12,12.43,11.53,12.15,33668020,-0.3266572685132742,0.01250000000000003,8,0.025048215285714288,0.5863058257142857
23,2/5/2021,11.92,13.67,11.88,13.23,44183090,0.31231625738608926,0.08888888888888889,8,-0.08054894183333333,0.3379308391428571
24,2/8/2021,13.78,14.35,13.3,13.76,37068879,-0.1610166016002955,0.040060468631897155,0,0.0,0.0
25,2/9/2021,13.61,13.65,13.01,13.43,23252471,-0.37272257410319853,-0.023982558139534888,1,0.0,0.0
26,2/10/2021,13.07,13.49,12.75,13.1,27277930,0.17311962242636492,-0.024571854058078935,0,0.0,0.0
27,2/11/2021,12.84,13.09,12.13,12.46,22895480,-0.1606591849161575,-0.04885496183206098,0,0.0,0.0
28,2/12/2021,12.29,13.29,12.12,13.04,18222510,-0.20410011058951374,0.046548956661316074,0,0.0,0.0
29,2/16/2021,13.12,13.16,12.05,12.21,25480240,0.39828377100629936,-0.06365030674846613,0,0.0,0.0
30,2/17/2021,11.8,11.82,11.01,11.32,26271330,0.031047195787794777,-0.07289107289107294,0,0.0,0.0
31,2/18/2021,10.83,11.28,10.75,10.94,19052590,-0.27477634364152864,-0.03356890459363964,0,0.0,0.0
32,2/19/2021,10.97,11.19,10.62,10.9,20132689,0.056690402722149584,-0.0036563071297988255,0,0.0,0.0
33,2/22/2021,10.61,11.56,10.57,10.68,21227471,0.0543783296905843,-0.020183486238532167,0,0.0,0.0
34,2/23/2021,10.29,10.46,9.63,10.4,27150561,0.27902947082108837,-0.026217228464419415,0,0.0,0.0
35,2/24/2021,10.29,11.72,10.18,11.32,40660660,0.49759925770962893,0.08846153846153845,3,-0.007515382000000005,0.5606611753333333
36,2/25/2021,12.14,12.15,10.35,10.58,46082781,0.13335054079299255,-0.06537102473498235,2,0.1875,1.0
37,2/26/2021,10.48,10.82,10.01,10.05,22542369,-0.5108288061000485,-0.050094517958412035,1,0.0,0.0
38,3/1/2021,10.29,11.25,10.29,10.91,24897320,0.10446776911512716,0.08557213930348252,0,0.0,0.0
39,3/2/2021,10.9,10.94,10.42,10.5,12395310,-0.5021428009119053,-0.037580201649862525,0,0.0,0.0
40,3/3/2021,10.48,10.72,10.05,10.15,14866310,0.19934959270885522,-0.0333333333333333,0,0.0,0.0
41,3/4/2021,10.01,10.37,9.59,9.84,26124109,0.7572692214813226,-0.030541871921182313,0,0.0,0.0
42,3/5/2021,9.8,9.85,8.82,9.45,23723400,-0.09189630161166454,-0.03963414634146347,0,0.0,0.0
43,3/8/2021,9.39,10.02,9.19,9.75,16479480,-0.3053491489415514,0.03174603174603182,0,0.0,0.0
44,3/9/2021,10.19,10.68,10.03,10.45,21437820,0.30087963940609774,0.07179487179487172,0,0.0,0.0
45,3/10/2021,11.01,11.01,10.15,10.34,23939109,0.11667646243881141,-0.01052631578947363,3,0.11192063499999999,0.5221507935
46,3/11/2021,10.55,10.8,10.33,10.7,12306190,-0.4859378433842296,0.03481624758220497,0,0.0,0.0
47,3/12/2021,10.47,11.93,10.36,11.85,25863150,1.1016374686235137,0.10747663551401873,0,0.0,0.0
48,3/15/2021,12.09,12.52,11.55,11.68,25404930,-0.017717099425244024,-0.014345991561181428,0,0.0,0.0
49,3/16/2021,11.87,12.2,11.27,11.46,19812369,-0.22013683958192368,-0.018835616438356066,0,0.0,0.0
50,3/17/2021,11.33,11.66,11.15,11.6,9710506,-0.5098765826539976,0.012216404886561848,0,0.0,0.0
